,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,1.3725490196078431,0.0,0.0,0.0,0.43446266308227144,0.041666666666666664,0.4347039897562095,-0.32311569170946836,-0.76,-0.32268186567146107,1.0608894837153822,1.2692307692307692,1.0592302847270865,-0.29769839716834984,-0.5,-0.29278117729202824,-0.5,0.0,1.0,0.0
1,-1.392156862745098,0.0,0.0,0.0,-0.23110406298221672,1.8333333333333333,-0.2312265221997076,0.2972664363727107,0.76,0.29734035789621593,-0.4878741273530309,-0.2692307692307692,-0.4862242607274588,0.27955651675597204,1.5,0.2804917316782599,0.0,0.0,1.0,0.0
2,-1.7450980392156863,0.0,0.0,0.0,0.13841858332878698,-0.08333333333333333,0.1383868381521186,0.11488557927447764,-0.36,0.11488150191444693,-0.29977746939761146,-0.19230769230769232,-0.3010390755422737,-0.2065528844434567,1.5,-0.20285601510061044,0.5,0.0,1.0,0.0
3,-0.1568627450980392,0.0,0.0,0.0,-0.2055463007013403,1.4583333333333333,-0.20554152597186884,1.6399916441431681,-0.16,1.6404402699842355,-1.0673331865382742,0.15384615384615385,-1.0653488398520377,0.30993835433093625,0.0,0.3142136675000413,1.0,1.0,0.0,0.0
4,0.19607843137254902,0.0,0.0,0.0,-0.15656058966299405,1.1666666666666667,-0.1566773868067121,-1.460482926526797,-1.72,-1.4596708478541496,0.17956562668232812,-0.6153846153846154,0.18044240593920757,0.006119978581293203,-1.0,0.010716245104006554,1.5,0.0,0.0,1.0
5,0.7058823529411765,0.0,0.0,0.0,-0.8104133413487473,0.041666666666666664,-0.810078632310025,0.3116271337820204,-0.72,0.31254526256136334,-0.3452847253545677,0.8846153846153846,-0.3448101193133171,0.9479569434051865,0.0,0.9436898028399653,-0.5,0.0,1.0,0.0
6,0.47058823529411764,1.0,1.0,29.0,0.736896183405975,-0.7916666666666666,0.737285774586603,-0.5859164542998361,0.52,-0.5862335465340159,1.0593725751834833,0.6538461538461539,1.0592302847270865,1.980939420953973,1.0,1.977829168041269,0.0,0.0,1.0,0.0
7,0.3137254901960784,0.0,1.0,35.0,-0.009603456547955249,0.0,-0.009458505988611782,0.0746756265284103,0.32,0.07433508947405414,0.009671871109691454,0.038461538461538464,0.008725234222035966,0.5833748925056151,0.5,0.5839891540742947,0.0,0.0,1.0,0.0
8,0.43137254901960786,0.0,0.0,0.0,0.3450104950992042,-0.041666666666666664,0.34511973462008894,0.08903632393772,-0.76,0.08953999413920151,0.45564297948786325,-0.9615384615384616,0.4565366820334837,-2.5459543777157085,0.5,-2.540910232077471,-0.5,1.0,0.0,0.0
9,-0.1568627450980392,0.0,0.0,0.0,0.2619477676863559,0.0,0.26180011271027065,-0.3116271337820204,1.48,-0.31085582870968004,0.5466574914017759,-1.3076923076923077,0.547445772942575,-0.8141896359427431,-0.5,-0.80985085989268,0.5,0.0,1.0,0.0
10,0.7058823529411765,0.0,0.0,0.0,0.18314466732032075,0.8333333333333334,0.18349219738149392,0.298702506113642,0.04,0.2990297917478987,0.29940140070231314,1.1538461538461537,0.2982875237843259,0.1884110040310789,0.5,0.1905665694868421,-0.5,1.0,0.0,0.0
11,0.9411764705882353,1.0,0.0,0.0,-0.1640149369949165,-0.5416666666666666,-0.16419494667827472,-0.8544614958539274,-0.72,-0.8531640950999368,0.7226188811020068,-0.3076923076923077,0.72252994802675,-1.4522082250169934,0.0,-1.4505676405065309,-0.5,0.0,1.0,0.0
12,1.2745098039215685,0.0,1.0,32.0,-0.46005901674840066,-0.5833333333333334,-0.4598856349597355,-0.48682764217559904,0.8,-0.48655694928471643,-0.005497214209293978,0.9230769230769231,-0.0047427792459772125,0.24917467918100786,4.0,0.24676979585647799,0.0,0.0,0.0,1.0
13,-0.29411764705882354,1.0,1.0,41.0,0.3609840965247519,-0.20833333333333334,0.3614077810084748,0.35614529575088083,0.08,0.35647054270512213,-1.0294104732408107,-0.6923076923076923,-1.0283118028150007,0.34032019190590046,3.0,0.3366949580478958,0.5,0.0,0.0,1.0
14,-1.4313725490196079,0.0,0.0,0.0,-0.21726027508007556,-0.4166666666666667,-0.21744432910184275,-0.4394373407248769,-1.36,-0.4392528014375913,0.13102455366157492,1.5,0.12993735543415755,1.069484293705044,0.0,1.0673369008531646,0.5,0.0,1.0,0.0
15,-0.7058823529411765,0.0,0.0,0.0,0.5760952623887944,1.625,0.5762847006706381,0.5370900831081831,0.56,0.5372399648352079,1.2656721355216853,0.6538461538461539,1.2646174901142917,-1.9079357886414579,0.5,-1.911434096737547,1.5,0.0,1.0,0.0
16,0.9411764705882353,0.0,1.0,43.0,0.16078162532455373,-0.875,0.16093951776680626,-0.42938485253836023,0.92,-0.429116198327493,0.6012661985501233,-0.7692307692307693,0.6013178268146283,0.12764732888115052,-0.5,0.12312269784327878,0.0,0.0,0.0,1.0
17,0.058823529411764705,0.0,0.0,0.0,-0.22364971565029457,-0.125,-0.22370896232814497,-0.6088935701547316,0.48,-0.6081961866058957,0.13405837072537183,1.1923076923076923,0.13330435880116084,-1.3306808747171364,-1.5,-1.3269205424933317,0.0,1.0,0.0,0.0
18,0.7058823529411765,0.0,0.0,0.0,0.34075086805239135,-0.5833333333333334,0.34073449136167744,0.5787361055951813,1.6,0.579475811127284,-1.6331400689364308,-0.7307692307692307,-1.6310054055086032,-0.29769839716834984,1.5,-0.29278117729202824,-0.5,0.0,0.0,1.0
19,0.5882352941176471,0.0,1.0,25.0,0.011694678686108373,-0.625,0.011841246980815253,0.30731892455922777,0.24,0.307476961006314,0.7939135821012381,-1.5769230769230769,0.7932370187338204,0.12764732888115052,1.0,0.12312269784327878,0.5,0.0,1.0,0.0
20,0.803921568627451,0.0,0.0,0.0,-0.4920062195994961,-0.2916666666666667,-0.4918352644138765,0.06605920808282456,-0.04,0.0658879202156388,0.18411635227802392,-0.15384615384615385,0.18380940930621148,0.12764732888115052,-1.5,0.12312269784327878,0.0,0.0,1.0,0.0
21,-0.7450980392156863,1.0,0.0,0.0,-1.3705542980046204,0.5,-1.3707633060640663,-0.022977115854895445,0.48,-0.0219626400718794,0.8667251916323684,-1.6153846153846154,0.8673110928078946,-0.47998942261813554,2.0,-0.48387214694879077,0.0,0.0,1.0,0.0
22,-0.7058823529411765,0.0,0.0,0.0,-0.12035375976508583,-0.6666666666666666,-0.1203425140941598,-0.06605920808282456,1.2,-0.0658879202156388,1.1867928918629613,-1.4615384615384615,1.1838094093062108,0.49222937978072195,-1.5,0.4940639918828769,1.0,0.0,1.0,0.0
23,0.17647058823529413,0.0,0.0,0.0,0.3311667071970627,-0.25,0.33133754152222433,-1.4174008342988678,-0.04,-1.4174350015620736,0.19625162053321243,-0.8461538461538461,0.19727742277422464,0.9175751058302223,0.0,0.9212085122921109,0.0,1.0,0.0,0.0
24,-0.45098039215686275,0.0,0.0,0.0,0.2108322431246034,0.20833333333333334,0.21105658357722318,0.6519756623826607,-0.88,0.6521214667496548,-0.034318476315366386,1.1153846153846154,-0.03504580954900746,-0.35846207231827826,-1.0,-0.36022504893559154,0.5,0.0,1.0,0.0
25,-0.0392156862745098,1.0,1.0,39.0,-0.6900788772762878,-0.25,-0.689797674365024,1.2795381391694949,0.64,1.2805908595757474,-0.4211301519494949,-0.34615384615384615,-0.4222511967543947,-0.631898610492957,0.0,-0.6300005355098445,-0.5,0.0,0.0,1.0
26,0.43137254901960786,0.0,1.0,22.0,0.0638751100095643,0.20833333333333334,0.06383770275912333,-1.7879068274590582,-0.52,-1.78742101508066,-1.2296423994514183,-0.6923076923076923,-1.2269650014681992,1.5555936949044726,4.0,1.5506846476320348,0.5,0.0,1.0,0.0
27,1.0588235294117647,0.0,0.0,0.0,0.12563970218834894,0.0,0.12585757169951417,-0.1953054847666119,0.2,-0.19428489294354978,-0.08892718346371385,0.7307692307692307,-0.08891786342106137,-0.47998942261813554,0.0,-0.48387214694879077,-0.5,0.0,1.0,0.0
